entropy_type,entropy
correct train,0.44078466
correct train,0.37349686
correct train,0.005143597
correct train,0.308249
correct train,0.25980285
correct train,0.18673712
correct train,0.5776817
correct train,0.28541884
correct train,0.214513
correct train,0.47321227
correct train,0.3863992
correct train,0.30312064
correct train,0.18685037
correct train,7.970455e-05
correct train,0.2909819
correct train,0.00015342531
correct train,0.44357413
correct train,0.0033250102
correct train,0.007353402
correct train,0.30380613
correct train,0.50815934
correct train,7.853699e-05
correct train,0.5729115
correct train,0.65490675
correct train,0.27414763
correct train,0.479537
correct train,0.009750972
correct train,0.47766033
correct train,0.43230087
correct train,0.32601023
correct train,0.38531426
correct train,0.23055282
correct train,0.46983197
correct train,0.24674858
correct train,0.47446388
correct train,0.5701015
correct train,0.50468683
correct train,0.475208
correct train,0.47647488
correct train,0.46770048
correct train,0.5348885
correct train,0.05085256
correct train,0.4158467
correct train,0.3259884
correct train,0.22717406
correct train,0.018155435
correct train,0.47667462
correct train,0.15193722
correct train,0.3309437
correct train,0.32922602
correct train,0.30234194
correct train,0.049160443
correct train,0.16153985
correct train,1.22555675e-05
correct train,0.06683835
correct train,8.615404e-17
correct train,0.36249283
correct train,0.030241892
correct train,0.18428451
correct train,0.6001189
correct train,0.3403775
correct train,0.58685404
correct train,0.3193402
correct train,0.00018817272
correct train,0.06132954
correct train,0.073666595
correct train,0.3019446
correct train,0.17847136
correct train,0.33814827
correct train,0.44563794
correct train,0.5698503
correct train,0.5687696
correct train,0.47872156
correct train,0.27116898
correct train,0.056520328
correct train,0.3112104
correct train,0.18739484
correct train,0.2774405
correct train,0.12677924
correct train,0.30225226
correct train,0.25886124
correct train,0.366736
correct train,0.2608999
correct train,0.0623979
correct train,0.36436322
correct train,0.08851309
correct train,0.67761385
correct train,0.03368554
correct train,0.27720973
correct train,0.0024906253
correct train,0.06928389
correct train,0.00088943256
correct train,0.0012821775
correct train,0.08443279
correct train,0.1852565
correct train,0.3650908
correct train,0.346884
correct train,0.16879368
correct train,0.57931095
correct train,0.024084577
correct train,0.39345667
correct train,0.3986007
correct train,0.4743302
correct train,0.32403636
correct train,0.28126964
correct train,0.37382427
correct train,0.32599956
correct train,0.07470124
correct train,0.43465582
correct train,0.48018247
correct train,0.25135085
correct train,0.061198562
correct train,0.26597792
correct train,0.48273188
correct train,0.2992273
correct train,0.44663385
correct train,0.35453433
correct train,0.28647244
correct train,0.31187966
correct train,0.49636137
correct train,0.25743997
correct train,0.46852273
correct train,0.63497293
correct train,0.38818598
correct train,0.26101357
correct train,0.6300199
correct train,0.3692548
correct train,0.019864982
correct train,0.6282428
correct train,0.33635825
correct train,0.27385888
correct train,0.26319683
correct train,0.00057238515
correct train,0.59847426
correct train,0.3101973
correct train,0.08885612
correct train,0.47580463
correct train,0.5980284
correct train,0.2649171
correct train,0.28875884
correct train,0.2828327
correct train,0.31262958
correct train,0.0066725123
correct train,0.35079682
correct train,0.00042424892
correct train,0.64365876
correct train,0.28854635
correct train,0.03368554
correct train,0.3578433
correct train,0.09940688
correct train,0.32144386
correct train,0.001690044
correct train,0.67935514
correct train,0.56023324
correct train,0.07867334
correct train,0.49605632
correct train,0.0005457435
correct train,0.34087172
correct train,0.00088943256
correct train,0.06697723
correct train,5.743337e-05
correct train,0.2666975
correct train,0.24718754
correct train,0.36256662
correct train,0.042888965
correct train,0.24578269
correct train,0.40952933
correct train,0.002191688
correct train,0.26810294
correct train,0.37392682
correct train,0.23285446
correct train,0.3642171
correct train,0.5485183
correct train,0.19509
correct train,0.2894686
correct train,0.15734005
correct train,0.120871365
correct train,0.28663054
correct train,0.35431775
correct train,0.33018848
correct train,3.9871164e-05
correct train,0.34057546
correct train,0.00088943256
correct train,1.441094e-05
correct train,0.08312911
correct train,0.68860865
correct train,0.2202838
correct train,0.0036928658
correct train,0.55686533
correct train,0.085081756
correct train,0.44509286
correct train,0.47734296
correct train,0.59946597
correct train,0.2490446
correct train,0.47836939
correct train,0.28664076
correct train,0.053968072
correct train,0.6700568
correct train,0.49529207
correct train,0.28487617
correct train,0.6931362
correct train,0.2898609
correct train,0.4014603
correct train,6.554855e-07
correct train,0.63050425
correct train,0.008472332
correct train,0.07688494
correct train,0.3335373
correct train,0.4215746
correct train,0.26472202
correct train,0.5724217
correct train,0.3560571
correct train,0.10600728
correct train,0.12570721
correct train,0.3663994
correct train,0.3472114
correct train,0.607817
correct train,0.11642086
correct train,0.18840402
correct train,0.49195915
correct train,0.00048407682
correct train,0.3443885
correct train,3.3457552e-05
correct train,0.017249536
correct train,0.28059575
correct train,0.24761075
correct train,0.50683993
correct train,3.2043008e-07
correct train,0.20931631
correct train,0.3522874
correct train,0.55106795
correct train,0.016017884
correct train,0.18275996
correct train,0.35326123
correct train,0.180493
correct train,0.018727558
correct train,0.5823771
correct train,0.08607096
correct train,0.25450802
correct train,0.28341454
correct train,0.53863645
correct train,0.25190327
correct train,0.58477896
correct train,0.22679362
correct train,7.42216e-05
correct train,0.35953608
correct train,0.00025328354
correct train,0.28154123
correct train,0.34386808
correct train,0.35425395
correct train,0.011141178
correct train,0.40165573
correct train,0.22462243
correct train,0.09555058
correct train,0.5516511
correct train,0.2729147
correct train,0.6506177
correct train,0.11921856
correct train,0.33365253
correct train,0.032667033
correct train,0.36135277
correct train,0.47392896
correct train,0.41920745
correct train,0.29225343
correct train,0.47691262
correct train,0.0511584
correct train,9.477886e-15
correct train,0.69177365
correct train,0.29254177
correct train,0.2798114
correct train,0.03368554
correct train,0.5869028
correct train,0.39117178
correct train,0.23397729
correct train,0.114362404
correct train,0.119340025
correct train,0.4013877
correct train,0.50295925
correct train,0.0031346611
correct train,0.47026914
correct train,0.005334545
correct train,0.0036928658
incorrect train,0.2647279
incorrect train,0.39926195
incorrect train,0.13258654
incorrect train,0.67099345
incorrect train,0.38708016
incorrect train,0.6757749
incorrect train,0.049640052
incorrect train,0.6881616
incorrect train,0.37264007
incorrect train,0.59032303
incorrect train,0.2647279
incorrect train,0.2647279
incorrect train,0.28685075
incorrect train,0.46087644
incorrect train,0.67056787
incorrect train,0.6263157
incorrect train,0.34452826
incorrect train,0.64981604
incorrect train,0.47544032
incorrect train,0.57087636
incorrect train,0.33991385
incorrect train,0.65032697
incorrect train,0.6304604
incorrect train,0.49712527
incorrect train,0.31230032
incorrect train,0.56285465
incorrect train,0.6814759
incorrect train,0.65898263
incorrect train,0.3580471
incorrect train,0.2647279
incorrect train,0.6924655
incorrect train,0.31897
incorrect train,0.36371177
incorrect train,0.4977748
incorrect train,0.42451042
incorrect train,0.51616174
incorrect train,0.69217896
incorrect train,0.62689555
incorrect train,0.6889751
incorrect train,0.2647279
incorrect train,0.68801516
incorrect train,0.6204307
incorrect train,0.6502719
incorrect train,0.64899796
incorrect train,0.04564566
incorrect train,0.6924784
incorrect train,0.65845907
incorrect train,0.5856343
incorrect train,0.58971107
incorrect train,0.5674853
incorrect train,0.68500453
incorrect train,0.44636863
incorrect train,0.41927865
incorrect train,0.6486689
incorrect train,0.6878971
incorrect train,0.6794293
incorrect train,0.6916431
incorrect train,0.34700483
incorrect train,0.6672598
incorrect train,0.6855662
incorrect train,0.40471196
incorrect train,0.3901918
incorrect train,0.6748631
incorrect train,0.5622127
incorrect train,0.5876914
incorrect train,0.6306851
incorrect train,0.64612865
incorrect train,0.59216243
incorrect train,0.29663658
incorrect train,0.6912235
incorrect train,0.31296888
incorrect train,0.23787244
incorrect train,0.538933
incorrect train,0.5774867
incorrect train,0.120668896
incorrect train,0.6924299
incorrect train,0.65411353
incorrect train,0.3396309
incorrect train,0.32148933
incorrect train,0.30261075
incorrect train,0.2909866
incorrect train,0.6931462
incorrect train,0.690123
incorrect train,0.619634
incorrect train,0.2647279
incorrect train,0.50096726
incorrect train,0.6397186
incorrect train,0.3038596
incorrect train,0.36782777
incorrect train,0.6882129
incorrect train,0.40052336
incorrect train,0.120668896
incorrect train,0.38035867
incorrect train,0.55665445
incorrect train,0.25056496
incorrect train,0.44636863
incorrect train,0.5543833
incorrect train,0.23871118
incorrect train,0.69307125
incorrect train,0.2647279
incorrect train,0.5404875
incorrect train,0.6861512
incorrect train,0.6914784
incorrect train,0.59010094
incorrect train,0.61171305
incorrect train,0.37172163
incorrect train,0.6930814
incorrect train,0.5210332
incorrect train,0.69149446
incorrect train,0.3457762
incorrect train,0.53207
incorrect train,0.69047487
incorrect train,0.4276043
incorrect train,0.6631091
incorrect train,0.3131248
incorrect train,0.59743035
incorrect train,0.5975843
incorrect train,0.60635686
incorrect train,0.6655568
incorrect train,0.5947603
incorrect train,0.5482635
incorrect train,0.6864725
incorrect train,0.6666069
incorrect train,0.60762155
incorrect train,0.39255875
